,target,face_height,chin_width,chin_height,right_Eyebrow_width,right_Eyebrow_height,left_Eyebrow_width,left_Eyebrow_height,nose_width,nose_height,right_Eye_width,right_Eye_height,left_Eye_width,left_Eye_height,mouse_width,mouse_height,eye2eye_dist,Reye2nose_dist,Leye2nose_dist,nose2mouse_dist,Reye2mouse_dist,Leye2mouse_dist
0,0,1.006896551724138,1.0,0.8137931034482758,0.3793103448275862,0.07586206896551724,0.3586206896551724,0.034482758620689655,0.19310344827586207,0.33793103448275863,0.1793103448275862,0.034482758620689655,0.1724137931034483,0.034482758620689655,0.36551724137931035,0.13793103448275862,0.48165857152316255,0.3163390935634227,0.3003624500506833,0.30776900934417767,0.5605346922662153,0.5500337250496857
1,0,1.0070921985815602,1.0,0.8085106382978723,0.3900709219858156,0.0851063829787234,0.3829787234042553,0.03546099290780142,0.19858156028368795,0.3404255319148936,0.1773049645390071,0.0425531914893617,0.1773049645390071,0.04964539007092199,0.3475177304964539,0.14893617021276595,0.4775940330956383,0.31090018182907314,0.3111954507745832,0.32779037603724237,0.5767712176668076,0.5805552757807807
2,0,1.0434782608695652,1.0,0.6521739130434783,0.34782608695652173,0.14492753623188406,0.35507246376811596,0.050724637681159424,0.1956521739130435,0.2826086956521739,0.15942028985507245,0.028985507246376812,0.17391304347826086,0.036231884057971016,0.37681159420289856,0.17391304347826086,0.4565585446401041,0.24949644729067794,0.2472129885538477,0.3377210907465048,0.4966895032827258,0.48673345105846727
3,0,1.0425531914893618,1.0,0.75177304964539,0.375886524822695,0.10638297872340426,0.36879432624113473,0.03546099290780142,0.19148936170212766,0.3049645390070922,0.1702127659574468,0.02127659574468085,0.16312056737588654,0.03546099290780142,0.36879432624113473,0.15602836879432624,0.45787763537588905,0.275892872845861,0.25790290086832013,0.33422415241903153,0.5343411567596615,0.5139976427784976
4,0,1.0205479452054795,1.0,0.7876712328767124,0.3767123287671233,0.0958904109589041,0.3698630136986301,0.0410958904109589,0.1917808219178082,0.3219178082191781,0.1643835616438356,0.0273972602739726,0.17123287671232876,0.0273972602739726,0.3493150684931507,0.15753424657534246,0.4543461599487717,0.2882984256918804,0.27376726037675514,0.33153375568507315,0.5528065600985316,0.5401602848962557
5,0,1.056338028169014,1.0,0.7605633802816901,0.3732394366197183,0.11971830985915492,0.3873239436619718,0.035211267605633804,0.19718309859154928,0.3380281690140845,0.18309859154929578,0.04225352112676056,0.18309859154929578,0.04929577464788732,0.3732394366197183,0.176056338028169,0.4906123503339077,0.2989872811769476,0.30389956061191226,0.34211823711551875,0.5738655774144074,0.5710841860985169
6,0,1.0136986301369864,1.0,0.7534246575342466,0.3767123287671233,0.10273972602739725,0.3493150684931507,0.0273972602739726,0.19863013698630136,0.3287671232876712,0.17123287671232876,0.03424657534246575,0.1643835616438356,0.0410958904109589,0.3767123287671233,0.17123287671232876,0.4818052709265395,0.3093352499658201,0.2916103934222611,0.334542480936044,0.5709191716054574,0.564445357720602
7,0,1.0133333333333334,1.0,0.78,0.38666666666666666,0.09333333333333334,0.36,0.03333333333333333,0.19333333333333333,0.34,0.16666666666666666,0.02666666666666667,0.16666666666666666,0.02666666666666667,0.37333333333333335,0.16666666666666666,0.48002962871519134,0.30250395365235916,0.29037787216310973,0.33338534779359574,0.5635069752106988,0.5589709791711512
8,0,1.0135135135135136,1.0,0.7702702702702703,0.38513513513513514,0.10810810810810811,0.3783783783783784,0.04054054054054054,0.20270270270270271,0.3310810810810811,0.16891891891891891,0.02702702702702703,0.16891891891891891,0.033783783783783786,0.3716216216216216,0.1891891891891892,0.4774851265748014,0.29635288048807595,0.3039622962656505,0.33600112005604627,0.5659316343547266,0.574702776739771
9,0,0.9666666666666667,1.0,0.82,0.38,0.07333333333333333,0.38,0.04666666666666667,0.2,0.35333333333333333,0.16,0.02,0.16666666666666666,0.02,0.36,0.14,0.46777777777777774,0.299336587002398,0.3025031464879607,0.3143346970718708,0.5548563822632588,0.555792327322995
10,1,1.046875,1.0,0.6796875,0.3515625,0.15625,0.3671875,0.0546875,0.171875,0.3203125,0.1953125,0.0625,0.1875,0.0625,0.421875,0.1328125,0.4417407471530247,0.26266643309578347,0.269744008253114,0.31789079569668754,0.5127263755470756,0.5195719262741836
11,1,1.0666666666666667,1.0,0.675,0.3416666666666667,0.15833333333333333,0.36666666666666664,0.058333333333333334,0.175,0.31666666666666665,0.19166666666666668,0.058333333333333334,0.19166666666666668,0.05,0.4166666666666667,0.15833333333333333,0.4492175124110704,0.2512290017858327,0.2731985289774183,0.3335968006164265,0.5096507859418163,0.5304612517993129
12,1,1.0606060606060606,1.0,0.6893939393939394,0.3484848484848485,0.17424242424242425,0.3712121212121212,0.05303030303030303,0.1893939393939394,0.32575757575757575,0.19696969696969696,0.06818181818181818,0.19696969696969696,0.06818181818181818,0.4166666666666667,0.12878787878787878,0.45140900216543794,0.2729418477707443,0.2760121931855691,0.3164628451225697,0.5201717561315218,0.527364831079669
13,1,1.094488188976378,1.0,0.7874015748031497,0.3700787401574803,0.14173228346456693,0.3779527559055118,0.031496062992125984,0.1889763779527559,0.36220472440944884,0.1968503937007874,0.07086614173228346,0.2047244094488189,0.07086614173228346,0.41732283464566927,0.13385826771653545,0.4688240817108686,0.3035619077142185,0.3104082834659204,0.32944573985764175,0.5741712780760939,0.5806282845452546
14,1,1.0793650793650793,1.0,0.6746031746031746,0.35714285714285715,0.16666666666666666,0.373015873015873,0.06349206349206349,0.18253968253968253,0.3253968253968254,0.1984126984126984,0.05555555555555555,0.1984126984126984,0.06349206349206349,0.42857142857142855,0.12698412698412698,0.45530322578128896,0.26595526380569895,0.26745102794746956,0.325096890416113,0.514988880805302,0.5187544848302326
15,1,1.047244094488189,1.0,0.6377952755905512,0.33858267716535434,0.16535433070866143,0.36220472440944884,0.05511811023622047,0.18110236220472442,0.31496062992125984,0.1889763779527559,0.06299212598425197,0.1968503937007874,0.05511811023622047,0.41732283464566927,0.13385826771653545,0.44821535450744,0.2603161427102275,0.2673013919140789,0.3153722165207654,0.5022945949891118,0.5113246898609851
16,1,1.0555555555555556,1.0,0.6746031746031746,0.35714285714285715,0.15873015873015872,0.373015873015873,0.05555555555555555,0.18253968253968253,0.31746031746031744,0.1984126984126984,0.06349206349206349,0.19047619047619047,0.06349206349206349,0.4365079365079365,0.11904761904761904,0.4501386303575048,0.27183424810116225,0.2699791733949365,0.30735004947263406,0.5121481483941245,0.508709883705628
17,1,1.047244094488189,1.0,0.6929133858267716,0.3464566929133858,0.14960629921259844,0.3700787401574803,0.05511811023622047,0.1732283464566929,0.3228346456692913,0.1968503937007874,0.06299212598425197,0.1968503937007874,0.06299212598425197,0.41732283464566927,0.14173228346456693,0.4544613169739893,0.2659953484479375,0.28535594939660136,0.3209502919566653,0.5208273058530678,0.5360865884660948
18,1,1.078740157480315,1.0,0.7716535433070866,0.33858267716535434,0.13385826771653545,0.3700787401574803,0.03937007874015748,0.1889763779527559,0.3464566929133858,0.1968503937007874,0.07086614173228346,0.1968503937007874,0.06299212598425197,0.4094488188976378,0.11811023622047244,0.4454278581453495,0.2793841339819876,0.29501106390860615,0.31730297289698817,0.5418566994814414,0.5503261711082602
19,1,1.065040650406504,1.0,0.7398373983739838,0.35772357723577236,0.14634146341463414,0.36585365853658536,0.04878048780487805,0.18699186991869918,0.34959349593495936,0.2032520325203252,0.06504065040650407,0.1951219512195122,0.06504065040650407,0.4146341463414634,0.13821138211382114,0.4513630475577738,0.2825227767092706,0.29132931380656746,0.31707911896664037,0.5385301355118258,0.5482094288652417
20,2,1.0564102564102564,1.0,0.8615384615384616,0.3384615384615385,0.07179487179487179,0.3230769230769231,0.035897435897435895,0.18461538461538463,0.358974358974359,0.1794871794871795,0.06153846153846154,0.1794871794871795,0.05641025641025641,0.37948717948717947,0.14358974358974358,0.4325782460192226,0.29541245010600437,0.3025993723440587,0.29600698262903874,0.5438364824633592,0.550254664476033
21,2,1.0054945054945055,1.0,0.7527472527472527,0.32967032967032966,0.08791208791208792,0.31868131868131866,0.03296703296703297,0.16483516483516483,0.31868131868131866,0.17582417582417584,0.04395604395604396,0.17582417582417584,0.04395604395604396,0.3956043956043956,0.16483516483516483,0.4241350562756805,0.2647931777154984,0.2690355913660898,0.2954798046703007,0.5052184191236004,0.5033350997211824
22,2,1.0273224043715847,1.0,0.7595628415300546,0.3333333333333333,0.09289617486338798,0.31693989071038253,0.04371584699453552,0.1912568306010929,0.3333333333333333,0.18032786885245902,0.0546448087431694,0.18032786885245902,0.04918032786885246,0.45901639344262296,0.16939890710382513,0.439762885560244,0.28048326005486446,0.2732150309685325,0.2883368492623503,0.5070174620390494,0.5063867019837169
23,2,1.0195121951219512,1.0,0.7365853658536585,0.33170731707317075,0.08780487804878048,0.32195121951219513,0.03414634146341464,0.18048780487804877,0.32682926829268294,0.18536585365853658,0.04390243902439024,0.17560975609756097,0.04390243902439024,0.44390243902439025,0.13658536585365855,0.4395021790364086,0.2677894887004417,0.2655596320422237,0.28844425098741094,0.4938317792140115,0.488954972128976
24,2,1.0096153846153846,1.0,0.7355769230769231,0.3269230769230769,0.08173076923076923,0.32211538461538464,0.03365384615384615,0.16826923076923078,0.3173076923076923,0.1778846153846154,0.04807692307692308,0.18269230769230768,0.052884615384615384,0.4230769230769231,0.16346153846153846,0.4312709322783891,0.2523840168238525,0.2617179642027024,0.30681742648630184,0.4943114234839735,0.49775580400593794
25,2,1.015228426395939,1.0,0.7461928934010152,0.30456852791878175,0.08629441624365482,0.3147208121827411,0.04060913705583756,0.16751269035532995,0.3147208121827411,0.16751269035532995,0.025380710659898477,0.17258883248730963,0.030456852791878174,0.41116751269035534,0.17766497461928935,0.4086344862065263,0.24155048180964353,0.24994696321081442,0.2997517977114561,0.4797726417061006,0.4837642016822252
26,2,1.0,1.0,0.6914893617021277,0.32978723404255317,0.10106382978723404,0.3191489361702128,0.03723404255319149,0.1702127659574468,0.31382978723404253,0.18617021276595744,0.06382978723404255,0.18617021276595744,0.06382978723404255,0.43617021276595747,0.1702127659574468,0.44506724760037686,0.28246968064536254,0.26690326345890764,0.30731434268880614,0.5245019655641818,0.5126221835506695
27,2,1.043956043956044,1.0,0.7582417582417582,0.3076923076923077,0.08791208791208792,0.3241758241758242,0.04395604395604396,0.18681318681318682,0.34065934065934067,0.17582417582417584,0.04945054945054945,0.1813186813186813,0.04945054945054945,0.43956043956043955,0.18681318681318682,0.4344218877135156,0.270550890162845,0.28729154333045,0.30518652302192534,0.5236705497779551,0.5301802780935123
28,2,1.0404040404040404,1.0,0.7474747474747475,0.3181818181818182,0.10101010101010101,0.32323232323232326,0.03535353535353535,0.17676767676767677,0.3181818181818182,0.18181818181818182,0.05555555555555555,0.18181818181818182,0.050505050505050504,0.40404040404040403,0.1919191919191919,0.4311468518271586,0.2642455990822399,0.2760304544801337,0.3138194551368963,0.5208025923655885,0.5253256674987107
29,2,1.0099502487562189,1.0,0.7014925373134329,0.3283582089552239,0.0945273631840796,0.32338308457711445,0.03482587064676617,0.17412935323383086,0.31840796019900497,0.1791044776119403,0.04975124378109453,0.1791044776119403,0.04975124378109453,0.43781094527363185,0.14427860696517414,0.434632034141104,0.25469327559027216,0.26313064259055724,0.30054534910245073,0.4906276599585768,0.4931187485018536
30,3,1.021978021978022,1.0,0.5934065934065934,0.3021978021978022,0.14285714285714285,0.3241758241758242,0.038461538461538464,0.17032967032967034,0.2857142857142857,0.18681318681318682,0.054945054945054944,0.19230769230769232,0.04945054945054945,0.4230769230769231,0.24175824175824176,0.46287613581978926,0.2607256778492369,0.25147749612299863,0.31170506680268345,0.4845807139314847,0.47693469071177513
31,3,1.005586592178771,1.0,0.5977653631284916,0.3128491620111732,0.15083798882681565,0.329608938547486,0.05027932960893855,0.17318435754189945,0.2905027932960894,0.18994413407821228,0.05027932960893855,0.18435754189944134,0.05027932960893855,0.4301675977653631,0.20670391061452514,0.46253939451909837,0.26136984894099485,0.2478478415801974,0.3028406887653649,0.4749814173595271,0.46536869865656816
32,3,1.0280898876404494,1.0,0.6292134831460674,0.3146067415730337,0.1404494382022472,0.33146067415730335,0.05056179775280899,0.17415730337078653,0.3146067415730337,0.19101123595505617,0.05056179775280899,0.19101123595505617,0.056179775280898875,0.4101123595505618,0.21348314606741572,0.4651485231540023,0.2801277844954207,0.2625942339184485,0.30159593538209195,0.5042168476617739,0.49365753861726586
33,3,1.011173184357542,1.0,0.5642458100558659,0.3016759776536313,0.1452513966480447,0.3240223463687151,0.0446927374301676,0.17318435754189945,0.2849162011173184,0.18435754189944134,0.05027932960893855,0.18435754189944134,0.03910614525139665,0.44692737430167595,0.22905027932960895,0.4578172050652778,0.25614092661559695,0.24268762201162222,0.30508164230682916,0.46704735713637463,0.4618067910316978
34,3,1.011173184357542,1.0,0.5865921787709497,0.30726256983240224,0.15083798882681565,0.329608938547486,0.0446927374301676,0.16759776536312848,0.2849162011173184,0.18435754189944134,0.055865921787709494,0.18435754189944134,0.05027932960893855,0.4245810055865922,0.24022346368715083,0.45856545576525853,0.262432773240664,0.2448264843129667,0.31003662821076755,0.48279226321014634,0.4716053409796407
35,3,1.0168539325842696,1.0,0.5955056179775281,0.3146067415730337,0.1404494382022472,0.3202247191011236,0.03932584269662921,0.16853932584269662,0.28651685393258425,0.19101123595505617,0.05056179775280899,0.1853932584269663,0.05056179775280899,0.42134831460674155,0.24157303370786518,0.4549197942996171,0.26419398586511594,0.2386263607164385,0.3128844352393402,0.48629761583340814,0.4691259141819387
36,3,1.0056818181818181,1.0,0.5738636363636364,0.3125,0.1534090909090909,0.32954545454545453,0.03977272727272727,0.17045454545454544,0.2897727272727273,0.1875,0.056818181818181816,0.1875,0.05113636363636364,0.42613636363636365,0.20454545454545456,0.4630869271783732,0.26490284201326353,0.2485329145977363,0.2964118423030955,0.4722678013792409,0.4646940090564064
37,3,1.0166666666666666,1.0,0.6111111111111112,0.3,0.14444444444444443,0.32222222222222224,0.03888888888888889,0.17222222222222222,0.2833333333333333,0.18888888888888888,0.05555555555555555,0.18888888888888888,0.05555555555555555,0.4111111111111111,0.2388888888888889,0.4564706256691282,0.2601419076378017,0.24650453193211205,0.3105883474175951,0.48378289898161014,0.4731944331206266
38,3,1.0340909090909092,1.0,0.5965909090909091,0.3068181818181818,0.1534090909090909,0.32954545454545453,0.045454545454545456,0.16477272727272727,0.30113636363636365,0.1875,0.056818181818181816,0.19318181818181818,0.05113636363636364,0.4090909090909091,0.24431818181818182,0.4619426505494965,0.26611312709094975,0.24768442733114127,0.3147873132309594,0.49046632355955744,0.48091817601892245
39,3,1.0497237569060773,1.0,0.6298342541436464,0.30939226519337015,0.143646408839779,0.3259668508287293,0.04419889502762431,0.16574585635359115,0.2983425414364641,0.1878453038674033,0.049723756906077346,0.1878453038674033,0.049723756906077346,0.4198895027624309,0.24861878453038674,0.4667482024932991,0.2677027558789894,0.24901374474158283,0.3252619172522759,0.500341939519815,0.4889608715162687
40,4,1.0298507462686568,1.0,0.7313432835820896,0.34328358208955223,0.11194029850746269,0.29850746268656714,0.04477611940298507,0.20149253731343283,0.3582089552238806,0.17164179104477612,0.04477611940298507,0.17164179104477612,0.04477611940298507,0.3656716417910448,0.15671641791044777,0.46044097444003984,0.3169140804973249,0.2782004686016541,0.2989284448545999,0.5476051201953528,0.5299354830287051
41,4,1.0294117647058822,1.0,0.7205882352941176,0.35294117647058826,0.13970588235294118,0.34558823529411764,0.04411764705882353,0.21323529411764705,0.33088235294117646,0.16911764705882354,0.029411764705882353,0.16911764705882354,0.029411764705882353,0.375,0.16911764705882354,0.4512704203807843,0.2849053780524151,0.2711363209542168,0.30095026969833705,0.5161567000152069,0.5143847183114345
42,4,1.0074074074074073,1.0,0.725925925925926,0.34814814814814815,0.11851851851851852,0.34074074074074073,0.037037037037037035,0.2,0.32592592592592595,0.18518518518518517,0.05925925925925926,0.18518518518518517,0.05925925925925926,0.362962962962963,0.16296296296296298,0.4595482961434415,0.29956415810487214,0.29927543225027975,0.29333513749196916,0.5329577009380562,0.5408202348693506
43,4,1.0229007633587786,1.0,0.7633587786259542,0.3511450381679389,0.11450381679389313,0.29770992366412213,0.04580152671755725,0.19083969465648856,0.3435114503816794,0.19083969465648856,0.05343511450381679,0.17557251908396945,0.05343511450381679,0.3435114503816794,0.1450381679389313,0.4428138935045245,0.3229450301709122,0.27108703055748024,0.30210054935613967,0.5586883840514384,0.5339953074252077
44,4,1.0588235294117647,1.0,0.7647058823529411,0.36764705882352944,0.13970588235294118,0.34558823529411764,0.04411764705882353,0.20588235294117646,0.36764705882352944,0.18382352941176472,0.051470588235294115,0.18382352941176472,0.051470588235294115,0.35294117647058826,0.125,0.4757175522749645,0.31690430078558635,0.2956973762429986,0.307850601336388,0.5600145466071149,0.5487877141787743
45,4,1.0441176470588236,1.0,0.7573529411764706,0.3602941176470588,0.1323529411764706,0.33088235294117646,0.04411764705882353,0.19117647058823528,0.35294117647058826,0.19117647058823528,0.058823529411764705,0.18382352941176472,0.058823529411764705,0.34558823529411764,0.1323529411764706,0.46576985834003964,0.31619843839932943,0.2816055145511962,0.30039487060733444,0.5492130398262117,0.5314971325129357
46,4,1.037037037037037,1.0,0.7555555555555555,0.35555555555555557,0.14074074074074075,0.34814814814814815,0.044444444444444446,0.2,0.362962962962963,0.18518518518518517,0.05925925925925926,0.17777777777777778,0.06666666666666667,0.35555555555555557,0.11851851851851852,0.4728975240813533,0.32151286829560877,0.30362674535439815,0.2866787651531659,0.5493256871496309,0.5406788537785945
47,4,1.0218978102189782,1.0,0.7591240875912408,0.36496350364963503,0.12408759124087591,0.34306569343065696,0.043795620437956206,0.19708029197080293,0.35036496350364965,0.18248175182481752,0.051094890510948905,0.17518248175182483,0.051094890510948905,0.35036496350364965,0.15328467153284672,0.4696680589041435,0.3156664055844392,0.29572118487051524,0.2978136010114582,0.5489208822861968,0.5437554212567592
48,4,1.0298507462686568,1.0,0.8059701492537313,0.3656716417910448,0.09701492537313433,0.31343283582089554,0.04477611940298507,0.20149253731343283,0.3656716417910448,0.1865671641791045,0.03731343283582089,0.1791044776119403,0.04477611940298507,0.35074626865671643,0.1417910447761194,0.4651956788580768,0.3308572034459165,0.29895698429448675,0.30336251804731257,0.5724243963073936,0.5583900196096395
49,4,1.0225563909774436,1.0,0.7819548872180451,0.3383458646616541,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.21804511278195488,0.3533834586466165,0.18045112781954886,0.045112781954887216,0.17293233082706766,0.045112781954887216,0.3609022556390977,0.13533834586466165,0.46747901535260283,0.3304429540799647,0.30705909902395445,0.2951128883780385,0.5670315151437452,0.557933297773166
50,5,0.9111111111111111,1.0,0.7555555555555555,0.3111111111111111,0.08148148148148149,0.35555555555555557,0.022222222222222223,0.2074074074074074,0.362962962962963,0.16296296296296298,0.037037037037037035,0.17037037037037037,0.037037037037037035,0.3333333333333333,0.0962962962962963,0.4473945982414061,0.3057319612436055,0.3217323119511603,0.20965634882497164,0.48718361405093014,0.4798709690414933
51,5,0.8832116788321168,1.0,0.7518248175182481,0.35766423357664234,0.08029197080291971,0.3722627737226277,0.0364963503649635,0.19708029197080293,0.35766423357664234,0.1678832116788321,0.0364963503649635,0.1678832116788321,0.043795620437956206,0.32116788321167883,0.10218978102189781,0.44166743318485996,0.3055285951528259,0.31647833945910936,0.2138235329036547,0.4860864645613693,0.4852748037381038
52,5,0.9007633587786259,1.0,0.732824427480916,0.3435114503816794,0.08396946564885496,0.3435114503816794,0.030534351145038167,0.20610687022900764,0.366412213740458,0.16793893129770993,0.03816793893129771,0.16793893129770993,0.04580152671755725,0.3282442748091603,0.09923664122137404,0.44834692244734065,0.3143661667299623,0.31449616813047987,0.22062898434155065,0.5006001939954244,0.4885761562448813
53,5,0.9343065693430657,1.0,0.7664233576642335,0.30656934306569344,0.06569343065693431,0.34306569343065696,0.0364963503649635,0.2116788321167883,0.3357664233576642,0.1678832116788321,0.014598540145985401,0.17518248175182483,0.029197080291970802,0.40145985401459855,0.145985401459854,0.46077997378355123,0.28300378261984976,0.3151079440605042,0.21342607646559442,0.4636066773119393,0.46424406508016863
54,5,0.9333333333333333,1.0,0.7777777777777778,0.28888888888888886,0.07407407407407407,0.3851851851851852,0.05925925925925926,0.1925925925925926,0.35555555555555557,0.16296296296296298,0.02962962962962963,0.18518518518518517,0.037037037037037035,0.3333333333333333,0.1259259259259259,0.4324059578231092,0.3012400098453776,0.3166861298323523,0.24689087687117936,0.5243810265997098,0.5014897483377425
55,5,1.0888888888888888,1.0,0.9481481481481482,0.3333333333333333,0.1037037037037037,0.3851851851851852,0.037037037037037035,0.2074074074074074,0.3925925925925926,0.17037037037037037,0.02962962962962963,0.17777777777777778,0.037037037037037035,0.35555555555555557,0.17777777777777778,0.46207051430381885,0.3198826209597214,0.3443621030340923,0.31444444713730285,0.5967213805752776,0.6009946158437103
56,5,0.8602941176470589,1.0,0.7426470588235294,0.3235294117647059,0.051470588235294115,0.3602941176470588,0.014705882352941176,0.20588235294117646,0.34558823529411764,0.16176470588235295,0.03676470588235294,0.17647058823529413,0.03676470588235294,0.34558823529411764,0.11764705882352941,0.4519384537888671,0.30836143717430875,0.32830384562074,0.22032229206805953,0.5045458779102115,0.48892829317298864
57,5,0.8421052631578947,1.0,0.7218045112781954,0.3082706766917293,0.03759398496240601,0.3458646616541353,0.022556390977443608,0.20300751879699247,0.3383458646616541,0.15789473684210525,0.03007518796992481,0.15789473684210525,0.03007518796992481,0.3308270676691729,0.07518796992481203,0.4371260707894326,0.31024416318230474,0.3215132078206478,0.1995282330604303,0.4875257197098394,0.4700147282397452
58,5,0.935251798561151,1.0,0.7913669064748201,0.3381294964028777,0.08633093525179857,0.37410071942446044,0.02158273381294964,0.2158273381294964,0.37410071942446044,0.16546762589928057,0.03597122302158273,0.17985611510791366,0.04316546762589928,0.3237410071942446,0.14388489208633093,0.4602255858807759,0.3145843412680442,0.33495568676415577,0.2359085285614522,0.5215472299722096,0.5139711431548969
59,5,1.037593984962406,1.0,0.8947368421052632,0.3684210526315789,0.09774436090225563,0.39849624060150374,0.03007518796992481,0.24060150375939848,0.39097744360902253,0.16541353383458646,0.03007518796992481,0.18045112781954886,0.03759398496240601,0.3233082706766917,0.09774436090225563,0.476876171660388,0.32485990000364756,0.3472079701348257,0.259777875012685,0.549990634972242,0.5504129305627641
60,6,1.018018018018018,1.0,0.7837837837837838,0.32432432432432434,0.08108108108108109,0.3333333333333333,0.02702702702702703,0.1891891891891892,0.34234234234234234,0.1891891891891892,0.07207207207207207,0.18018018018018017,0.07207207207207207,0.3783783783783784,0.14414414414414414,0.4791958239036058,0.31714571134266323,0.310508977703776,0.3202723390615631,0.5815143374762624,0.5689091109267055
61,6,1.043859649122807,1.0,0.8157894736842105,0.3333333333333333,0.11403508771929824,0.34210526315789475,0.03508771929824561,0.20175438596491227,0.32456140350877194,0.19298245614035087,0.06140350877192982,0.19298245614035087,0.06140350877192982,0.34210526315789475,0.19298245614035087,0.4607969129821188,0.2957577567100183,0.29095728726183323,0.32018585629901797,0.5590119664302567,0.545149640498727
62,6,1.0105263157894737,1.0,0.8105263157894737,0.3263157894736842,0.09473684210526316,0.3473684210526316,0.031578947368421054,0.18947368421052632,0.3263157894736842,0.18947368421052632,0.08421052631578947,0.18947368421052632,0.07368421052631578,0.3157894736842105,0.18947368421052632,0.4496159573232661,0.30036298190479155,0.29705957412902456,0.30923685342693225,0.5587199568216761,0.5484519751976322
63,6,1.0683760683760684,1.0,0.7948717948717948,0.3333333333333333,0.1282051282051282,0.3247863247863248,0.042735042735042736,0.20512820512820512,0.3333333333333333,0.19658119658119658,0.05982905982905983,0.18803418803418803,0.05982905982905983,0.3333333333333333,0.18803418803418803,0.46723959418035016,0.3016969000716259,0.2915301330349619,0.31438159883356515,0.5543033956652139,0.5443394416314916
64,6,1.018181818181818,1.0,0.7909090909090909,0.3181818181818182,0.10909090909090909,0.33636363636363636,0.03636363636363636,0.2,0.32727272727272727,0.17272727272727273,0.06363636363636363,0.17272727272727273,0.06363636363636363,0.37272727272727274,0.15454545454545454,0.4621212121212122,0.2972985289053011,0.2961186107534059,0.2957675595216303,0.5378111139672583,0.5309980078093709
65,6,1.0265486725663717,1.0,0.7964601769911505,0.3185840707964602,0.10619469026548672,0.3274336283185841,0.035398230088495575,0.19469026548672566,0.3185840707964602,0.17699115044247787,0.07079646017699115,0.18584070796460178,0.061946902654867256,0.35398230088495575,0.168141592920354,0.4531481388994809,0.29058517885230156,0.28471171083078645,0.3015533055971352,0.535575760647695,0.5237384001083656
